ID,Asset,Log
10199,Linux,sudo: git : 3 incorrect password attempts ; TTY=pts/3 ; PWD=/home/git ; USER=security ; COMMAND=/bin/bash
10200,Application,2025-05-14T04:37:57.915021Z ldap-master mariadb[45032]: Authentication failed for user dbadmin from 2001:db8::13e1: Invalid password
10201,Application,2025-05-03T22:15:07.915021Z loadbalancer mariadb[29466]: Authentication failed for user sa from 192.168.98.47: Account locked
10202,Windows,Windows Logon Failed: WORKGROUP\netadmin from 172.17.131.103 - Account disabled
10203,Database,2025-05-03T15:21:32.915021Z loadbalancer postgres[20931]: FATAL:  password authentication failed for user 'admin'
10204,Database,May 04 00:42:27 backup-server mysql[19992]: Access denied for user 'test'@'203.0.113.100.33' (using password: YES)
10205,Database,2025/04/30 15:11:03 gitlab-runner-01 mongodb[60721]: Failed to authenticate as principal dbadmin on master - AuthenticationFailed
10206,Database,2025/05/25 20:06:46 monitoring-01 Oracle Audit: LOGON: USER: 'dbadmin' PRIVILEGE: 'NORMAL' FAILURE: ORA-01017: invalid username/password
10207,Windows,2025-05-25T23:22:30.915021Z monitoring-01 Audit Failure: Logon Type: 3 Failure Information: Failure Reason: Bad password
10208,Windows,2025-05-13T00:38:37.915021Z proxy-01 An account failed to log on. Subject: Security ID: S-1-5-21-678924-7509 Failure Reason: Access denied
10209,Windows,An account failed to log on. Subject: Security ID: S-1-5-21-198046-7979 Failure Reason: Account disabled
10210,Database,May 01 23:52:01 proxy-02 postgres[42166]: FATAL:  password authentication failed for user 'dbadmin'
10211,Database,2025-05-24T15:42:27.916038Z mail-server mongodb[1055]: Failed to authenticate as principal admin on admin - AuthenticationFailed
10212,Windows,[15/May/2025:03:19:09 +0000] web-prod-01 Audit Failure: Logon Type: 3 Failure Information: Failure Reason: Permission denied
10213,Database,2025-05-07 05:41:04 db-master Oracle Audit: LOGON: USER: 'dbadmin' PRIVILEGE: 'NORMAL' FAILURE: ORA-01017: invalid username/password
10214,Database,"[08/May/2025:01:10:58 +0000] web-prod-01 [ERROR] SecurityManager - Login failed for user: oracle, IP: 172.18.56.150, Reason: Invalid password"
10215,Linux,sudo: zabbix : 1 incorrect password attempts ; TTY=pts/4 ; PWD=/home/zabbix ; USER=zabbix ; COMMAND=/bin/su
10216,Linux,2025-05-25T06:11:06.916038Z vpn-gateway pam_unix(login:auth): authentication failure; logname= uid=0 euid=0 tty=tty3 ruser= rhost=  user=demo
10217,WebServer,2025-04-26T01:23:13.916038Z ad-controller-01 apache2[60522]: Auth: user git@DEV : authentication failure for '/dashboard': Invalid user
10218,SSH,2025-05-17 03:01:01 file-server sshd[16480]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=172.17.242.56 user=test
10219,Windows,May 20 06:46:11 ad-controller-01 Windows Logon Failed: INTERNAL\developer from 203.0.113.109.190 - Authentication failure
10220,Database,2025-05-10 17:41:23 loadbalancer Oracle Audit: LOGON: USER: 'root' PRIVILEGE: 'SYSDBA' FAILURE: ORA-01017: invalid username/password
10221,SSH,sshd[23597]: Connection closed by authenticating user root 172.16.192.95 port 44302 [preauth]
10222,SSH,May 18 19:51:00 db-slave-01 sshd[45472]: Connection closed by authenticating user netadmin 100.64.69.187 port 54547 [preauth]
10223,Application,"2025-04-29T00:58:26.916038Z proxy-01 [ERROR] SecurityManager - Login failed for user: postgres, IP: 203.0.113.7.131, Reason: Maximum attempts exceeded"
10224,SSH,2025-05-18 06:37:57 backup-server sshd[32224]: Disconnecting invalid user web_admin 172.17.1.213 port 63716: Too many authentication failures
10225,Application,"2025-05-09T08:04:21.916038Z loadbalancer [ERROR] SecurityManager - Login failed for user: monitoring, IP: 172.16.148.54, Reason: Bad password"
10226,Database,2025-04-29T14:32:56.916038Z app-server-01 mongodb[26717]: Failed to authenticate as principal sa on admin - AuthenticationFailed
10227,Application,2025/05/15 04:48:08 gitlab-runner-01 tomcat[53347]: Authentication failed for user [gitlab] - Invalid credentials
10228,Database,2025-05-21T09:12:25.916038Z web-prod-02 mongodb[64384]: Failed to authenticate as principal test on admin - AuthenticationFailed
10229,Application,"[08/May/2025:03:14:43 +0000] file-server login[56424]: FAILED LOGIN (3) on '/dev/tty2' FOR 'john', Authentication failure"
10230,Database,2025/04/30 18:34:52 vpn-gateway postgres[22998]: FATAL:  password authentication failed for user 'admin'
10231,Linux,2025-05-12 18:08:41 app-server-01 su[49335]: FAILED su for monitoring by operator
10232,Application,"May 13 04:21:12 proxy-02 login[34311]: FAILED LOGIN (1) on '/dev/tty3' FOR 'support', Authentication failure"
10233,Application,[19/May/2025:17:19:27 +0000] k8s-master-01 Logon Failure: Reason: Authentication failure. User Name: monitoring Domain: INTERNAL
10234,Database,[10/May/2025:22:57:32 +0000] backup-server mysql[54526]: Authentication failed for user test from 198.51.100.103.113: Account locked
10235,Linux,2025-04-27T20:07:50.916038Z db-master su[17673]: - pts/2 admin:dbuser
10236,WebServer,2025-05-14T19:08:46.916038Z web-prod-01 nginx[46248]: Login failed for user 'dbuser' from 172.17.63.122 - Invalid password
10237,SSH,2025/05/05 22:06:53 loadbalancer sshd[30190]: Failed password for invalid user alice from 172.17.225.203 port 61112 ssh2
10238,SSH,2025-05-07 12:05:46 jenkins-master sshd[52459]: Disconnecting invalid user alice 100.64.247.35 port 53139: Too many authentication failures
10239,SSH,May 23 03:30:56 k8s-worker-02 sshd[48514]: error: maximum authentication attempts exceeded for administrator from 10.0.142.250 port 56966 ssh2 [preauth]
10240,Application,Logon Failure: Reason: Invalid password. User Name: helpdesk Domain: CORPORATE
10241,Windows,Windows Logon Failed: WORKGROUP\nagios from 10.0.179.181 - Invalid password
10242,WebServer,[29/Apr/2025:01:18:25 +0000] ldap-master apache2[58817]: Auth: user support@INTERNAL : authentication failure for '/admin': Maximum attempts exceeded
10243,WebServer,apache2[39257]: Auth: user john@company.com : authentication failure for '/dashboard': Maximum attempts exceeded
10244,Linux,su[19464]: - pts/2 monitoring:mary
10245,Database,Oracle Audit: LOGON: USER: 'sa' PRIVILEGE: 'NORMAL' FAILURE: ORA-01017: invalid username/password
10246,SSH,2025/05/18 08:27:01 backup-server sshd[59698]: Failed password for analyst from 172.16.53.182 port 54430 ssh2
10247,Windows,2025-05-08T02:33:30.916038Z db-master Windows Logon Failed: INTERNAL\analyst from 10.0.167.212 - Permission denied
10248,Linux,su[60176]: - pts/1 mary:monitoring
10249,WebServer,apache2[28265]: Auth: user david@TEST : authentication failure for '/dashboard': Permission denied
10250,Linux,2025-05-12 05:50:05 db-master pam_unix(login:auth): authentication failure; logname= uid=0 euid=0 tty=tty2 ruser= rhost=  user=guest
10251,WebServer,2025-05-07 22:52:39 gitlab-runner-01 apache2[34791]: Failed login attempt: user=mary ip=10.0.80.108 reason='Maximum attempts exceeded'
10252,WebServer,apache2[29625]: Auth: user root@TEST : authentication failure for '/login': Account locked
10253,SSH,sshd[9210]: Disconnecting invalid user nginx 172.17.210.161 port 44422: Too many authentication failures
10254,Windows,2025/05/22 05:52:13 ldap-master Audit Failure: Logon Type: 10 Failure Information: Failure Reason: Account locked
10255,SSH,May 26 06:06:12 jenkins-master sshd[19080]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=172.17.97.107 user=developer
10256,Linux,May 03 00:33:18 k8s-worker-02 pam_unix(login:auth): authentication failure; logname= uid=0 euid=0 tty=tty2 ruser= rhost=  user=admin
10257,WebServer,nginx[22148]: Login failed for user 'monitoring' from 172.17.124.180 - Permission denied
10258,Windows,2025-05-15 21:30:06 ad-controller-01 An account failed to log on. Subject: Security ID: S-1-5-21-602153-9862 Failure Reason: User not found
10259,Database,Oracle Audit: LOGON: USER: 'dbadmin' PRIVILEGE: 'SYSDBA' FAILURE: ORA-01017: invalid username/password
10260,Database,2025/04/27 14:39:14 db-slave-01 Oracle Audit: LOGON: USER: 'admin' PRIVILEGE: 'NORMAL' FAILURE: ORA-01017: invalid username/password
10261,SSH,sshd[61043]: Failed password for invalid user www-data from 172.17.93.157 port 64109 ssh2
10262,Windows,An account failed to log on. Subject: Security ID: S-1-5-21-485489-8505 Failure Reason: Invalid credentials
10263,Windows,May 06 04:08:09 web-prod-02 An account failed to log on. Subject: Security ID: S-1-5-21-710035-8756 Failure Reason: Bad password
10264,Database,2025/05/04 07:34:38 ad-controller-01 Oracle Audit: LOGON: USER: 'admin' PRIVILEGE: 'NORMAL' FAILURE: ORA-01017: invalid username/password
10265,SSH,sshd[20557]: error: maximum authentication attempts exceeded for root from 100.64.241.119 port 47383 ssh2 [preauth]
10266,Database,2025-04-28T16:35:02.916038Z gitlab-runner-01 Oracle Audit: LOGON: USER: 'admin' PRIVILEGE: 'NORMAL' FAILURE: ORA-01017: invalid username/password
10267,Database,2025/05/08 07:15:20 db-master postgres[50372]: Authentication failed for user test from 172.18.33.117: Account locked
10268,Linux,[18/May/2025:13:14:04 +0000] k8s-master-01 su[8661]: FAILED su for oracle by audit
10269,SSH,[10/May/2025:10:19:40 +0000] proxy-02 sshd[40402]: Invalid user postgres from 2001:db8::11ce port 40428
10270,Database,2025-05-22T22:16:30.916038Z gitlab-runner-01 Oracle Audit: LOGON: USER: 'admin' PRIVILEGE: 'NORMAL' FAILURE: ORA-01017: invalid username/password
10271,SSH,2025-05-23T21:09:43.916038Z jenkins-master sshd[16882]: Failed password for guest from 10.0.84.178 port 48542 ssh2
10272,SSH,sshd[53599]: Disconnecting invalid user devops 10.0.212.132 port 57646: Too many authentication failures
10273,Windows,[12/May/2025:02:11:14 +0000] web-prod-02 An account failed to log on. Subject: Security ID: S-1-5-21-753999-2240 Failure Reason: Permission denied
10274,Database,May 09 20:48:12 proxy-02 mongodb[7855]: Failed to authenticate as principal test on production - AuthenticationFailed
10275,Linux,[29/Apr/2025:00:48:09 +0000] web-prod-01 sudo: alice : 5 incorrect password attempts ; TTY=pts/7 ; PWD=/home/alice ; USER=apache ; COMMAND=/bin/su
10276,Database,mongodb[10485]: Failed to authenticate as principal sa on master - AuthenticationFailed
10277,Application,2025/05/15 18:58:41 auth-server Logon Failure: Reason: Account disabled. User Name: helpdesk Domain: CORPORATE
10278,SSH,2025-05-09 13:35:17 file-server sshd[19999]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=172.18.79.96 user=alice
10279,Database,2025-05-14T13:03:35.916038Z web-prod-01 postgres[38880]: FATAL:  password authentication failed for user 'sa'
10280,Windows,Windows Logon Failed: INTERNAL\mysql from 203.0.113.50.71 - Permission denied
10281,Database,2025-05-02 13:12:15 proxy-02 Oracle Audit: LOGON: USER: 'root' PRIVILEGE: 'SYSDBA' FAILURE: ORA-01017: invalid username/password
10282,SSH,May 18 03:14:06 ad-controller-01 sshd[6557]: Failed password for devops from 100.64.34.65 port 47536 ssh2
10283,Database,2025-05-15 09:51:56 monitoring-01 mysql[26720]: Access denied for user 'sa'@'203.0.113.26.175' (using password: YES)
10284,Windows,[17/May/2025:15:33:44 +0000] file-server An account failed to log on. Subject: Security ID: S-1-5-21-967131-8922 Failure Reason: Invalid credentials
10285,SSH,2025-05-22 10:16:41 ldap-master sshd[52811]: Failed password for root from 10.0.54.168 port 49773 ssh2
10286,Database,[04/May/2025:18:51:41 +0000] k8s-worker-02 mysql[8400]: Access denied for user 'root'@'192.168.95.66' (using password: YES)
10287,SSH,2025-05-12 15:28:51 app-server-01 sshd[43023]: error: maximum authentication attempts exceeded for git from 10.0.41.124 port 61243 ssh2 [preauth]
10288,Application,[11/May/2025:17:41:58 +0000] jenkins-master tomcat[18095]: Failed login attempt: user=analyst ip=198.51.100.21.15 reason='Access denied'
10289,SSH,2025-05-19 14:50:27 mail-server sshd[10446]: Disconnecting invalid user alice 172.18.220.14 port 56060: Too many authentication failures
10290,SSH,sshd[19448]: Failed password for invalid user dbuser from 203.0.113.26.80 port 51955 ssh2
10291,Linux,2025-04-28T06:39:14.917039Z loadbalancer pam_unix(login:auth): authentication failure; logname= uid=0 euid=0 tty=tty2 ruser= rhost=  user=security
10292,Database,2025/05/16 17:20:36 mail-server mysql[63046]: Access denied for user 'test'@'2001:db8::2610' (using password: YES)
10293,Linux,[19/May/2025:06:29:26 +0000] web-prod-02 sudo: netadmin : 2 incorrect password attempts ; TTY=pts/4 ; PWD=/home/netadmin ; USER=dbuser ; COMMAND=/usr/bin/passwd
10294,WebServer,[26/May/2025:15:25:31 +0000] auth-server nginx[37699]: Login failed for user 'postgres' from 203.0.113.155.42 - Authentication failure
10295,Windows,2025-05-08T06:42:23.917039Z k8s-master-01 An account failed to log on. Subject: Security ID: S-1-5-21-396139-6457 Failure Reason: Invalid user
10296,Application,tomcat[37933]: Authentication failed for user [web_admin] - Access denied
10297,SSH,May 21 07:02:40 file-server sshd[44901]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=203.0.113.178.61 user=michael
10298,SSH,sshd[54542]: Failed password for invalid user dbadmin from 2001:db8::225a port 51052 ssh2
10299,SSH,2025-05-13 02:29:32 proxy-01 sshd[9279]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=172.18.242.186 user=operator
10300,Database,2025-04-30 14:19:17 gitlab-runner-01 mysql[22000]: Access denied for user 'admin'@'100.64.7.95' (using password: NO)
10301,Windows,2025/05/15 21:58:00 mail-server An account failed to log on. Subject: Security ID: S-1-5-21-592377-7648 Failure Reason: Account expired
10302,Windows,2025/05/15 23:54:45 loadbalancer An account failed to log on. Subject: Security ID: S-1-5-21-290156-3043 Failure Reason: Account locked
10303,SSH,sshd[4498]: Failed password for invalid user administrator from 10.0.18.148 port 54243 ssh2
10304,Application,"May 16 19:12:44 proxy-01 [ERROR] SecurityManager - Login failed for user: david, IP: 172.18.200.226, Reason: Invalid password"
10305,SSH,2025-05-01 14:06:13 ad-controller-01 sshd[2462]: error: maximum authentication attempts exceeded for admin from 198.51.100.128.151 port 55349 ssh2 [preauth]
10306,Windows,2025/05/24 00:30:12 db-master An account failed to log on. Subject: Security ID: S-1-5-21-351784-3975 Failure Reason: Invalid password
10307,SSH,2025-04-26 22:55:41 k8s-master-01 sshd[48194]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=172.17.4.101 user=dbuser
10308,Application,"2025/05/14 13:12:22 jenkins-master [ERROR] SecurityManager - Login failed for user: git, IP: 192.168.156.152, Reason: Invalid credentials"
10309,SSH,sshd[29773]: Invalid user admin from 172.16.71.67 port 49274
10310,Linux,pam_unix(login:auth): authentication failure; logname= uid=0 euid=0 tty=tty5 ruser= rhost=  user=helpdesk
10311,WebServer,Apr 30 23:09:13 backup-server apache2[32981]: Auth: user michael@TEST : authentication failure for '/login': Invalid user
10312,Application,May 04 13:09:45 k8s-master-01 tomcat[48990]: Authentication failed for user [helpdesk] - Invalid credentials
10313,Application,[13/May/2025:23:31:59 +0000] gitlab-runner-01 tomcat[18005]: Authentication failed for user [git] - Account locked
10314,Application,"2025-05-07T20:31:06.917039Z monitoring-01 login[20940]: FAILED LOGIN (1) on '/dev/tty1' FOR 'alice', Authentication failure"
10315,Database,2025-05-11 00:20:43 k8s-worker-01 Oracle Audit: LOGON: USER: 'root' PRIVILEGE: 'NORMAL' FAILURE: ORA-01017: invalid username/password
10316,Database,2025-04-26 02:43:04 ldap-master mysql[61390]: Authentication failed for user test from 198.51.100.25.116: Account locked
10317,SSH,May 13 04:17:33 web-prod-01 sshd[40080]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=172.17.154.11 user=mysql
10318,Database,2025/05/19 03:58:03 web-prod-01 mysql[33313]: Access denied for user 'test'@'100.64.80.159' (using password: NO)
10319,Application,"May 04 02:13:05 mail-server login[17210]: FAILED LOGIN (2) on '/dev/tty4' FOR 'sysadmin', Authentication failure"
10320,Linux,2025/05/09 16:28:34 k8s-worker-02 su[53347]: FAILED su for netadmin by guest
