ID,Asset,Log
12218,System,"2025-04-26T11:36:41.396412Z backup-server kernel: CPU5: Temperature above threshold, cpu clock throttled"
12219,Database,2025-05-15T12:06:24.396412Z loadbalancer mysql[15022]: InnoDB: Starting crash recovery
12220,System,2025-05-07 07:49:47 ad-controller-01 kernel: [559228] usb 2-8: new high-speed USB device number 8 using xhci_hcd
12221,Other,May 04 03:28:27 web-prod-02 dhclient[30062]: DHCPREQUEST on eth0 to 198.51.100.98.16 port 67
12222,System,[30/Apr/2025:12:05:57 +0000] proxy-02 kernel: [UFW BLOCK] IN=ens33 OUT= MAC=95:a9:4d:49:0e:4d SRC=10.0.187.177 DST=192.168.119.220
12223,Other,2025-05-14 12:08:58 k8s-worker-01 NetworkManager[34219]: <info> (wlan0): device state change: ip-config -> activated
12224,WebServer,apache2[51796]: 2001:db8::e31 - - [295970] 'PUT /images/logo.png HTTP/1.1' sent 53954
12225,System,"[05/May/2025:22:46:29 +0000] app-server-01 kernel: CPU1: Temperature above threshold, cpu clock throttled"
12226,Cron,2025-05-17 14:22:47 loadbalancer CRON[62428]: (system) CMD (/usr/bin/updatedb)
12227,Container,May 18 22:55:50 loadbalancer docker[39004]: Container 10ca99437243 created
12228,Cron,[04/May/2025:20:58:42 +0000] monitoring-01 CRON[6203]: (user) CMD (/usr/local/bin/backup.sh)
12229,Other,NetworkManager[31655]: <info> (eth0): device state change: ip-config -> activated
12230,Email,May 13 21:36:37 db-master dovecot[15342]: imap(app_user): Disconnected: time in=784 out=45818
12231,System,kernel: [UFW BLOCK] IN=eth1 OUT= MAC=12:5a:49:c6:51:04 SRC=2001:db8::2c1 DST=2001:db8::196e
12232,Cron,CRON[32371]: (helpdesk) CMD (php /var/www/cron.php)
12233,Database,2025-05-04 18:44:08 mail-server postgres[58071]: LOG: checkpoint starting: xlog
12234,Email,dovecot[4320]: imap(system): Disconnected: time in=7935 out=28226
12235,Cron,anacron[49234]: Job 'cron.daily' started
12236,System,"2025/05/25 15:24:20 auth-server kernel: CPU4: Temperature above threshold, cpu clock throttled"
12237,Database,2025-05-26T06:24:45.396412Z web-prod-01 postgres[58918]: LOG: checkpoint starting: time
12238,Container,May 22 16:25:02 file-server docker[39934]: Container 7cd03b4ddd17 removed
12239,Email,dovecot[14688]: imap(dbuser): Disconnected: shutdown in=2788 out=38008
12240,Cron,2025/05/25 07:18:05 backup-server anacron[54410]: Job 'cron.weekly' started
12241,Database,2025/05/26 19:46:22 mail-server postgres[3264]: LOG: checkpoint starting: checkpoint
12242,Linux,[01/May/2025:07:33:54 +0000] web-prod-02 systemd[1]: Started Nginx - Database Server.
12243,System,"kernel: CPU6: Temperature above threshold, cpu clock throttled"
12244,Email,"postfix/smtp[19538]: 1930DA12F4: to=<david@example.com>, relay=mail.gmail.com, status=sent"
12245,Cron,anacron[10637]: Job 'cron.weekly' started
12246,System,2025-05-10T13:28:37.397404Z db-master kernel: Out of memory: Kill process 34939 (java) score 981 or sacrifice child
12247,Cron,CRON[1188]: (web_admin) CMD (php /var/www/cron.php)
12248,WebServer,2025-05-26 18:41:47 vpn-gateway apache2[28224]: 192.168.39.212 - - [618030] 'PUT /index.html HTTP/1.1' bounced 7282
12249,WebServer,Apr 30 04:32:29 mail-server nginx[21301]: 2001:db8::1fb - - [138665] 'PUT /index.html HTTP/1.1' bounced 54781
12250,System,2025-05-09 02:52:29 k8s-worker-01 kernel: [UFW BLOCK] IN=eth0 OUT= MAC=8a:e4:cf:15:f7:fc SRC=2001:db8::fd8 DST=10.0.110.108
12251,System,[20/May/2025:06:21:36 +0000] backup-server kernel: Out of memory: Kill process 24280 (node) score 864 or sacrifice child
12252,Other,2025-05-22T17:36:49.397404Z proxy-02 NetworkManager[41381]: <info> (wlan0): device state change: ip-config -> activated
12253,Cron,May 01 23:27:35 mail-server CRON[57609]: (app_user) CMD (/usr/local/bin/backup.sh)
12254,System,2025-05-16 09:01:48 auth-server kernel: [606655] usb 1-8: new high-speed USB device number 4 using xhci_hcd
12255,System,May 22 23:53:24 monitoring-01 kernel: Out of memory: Kill process 53474 (firefox) score 520 or sacrifice child
12256,Container,2025-05-19T21:25:22.397404Z proxy-02 containerd[19909]: time='957981' level=info msg='Container exec started'
12257,Database,postgres[35181]: LOG: checkpoint starting: shutdown
12258,Container,[26/May/2025:03:43:40 +0000] proxy-01 docker[60389]: Container d26cdf3284d4 stopped
12259,System,[22/May/2025:04:08:52 +0000] jenkins-master kernel: [UFW BLOCK] IN=wlan0 OUT= MAC=6e:ad:62:ec:37:6e SRC=203.0.113.147.51 DST=172.17.32.143
12260,Container,[09/May/2025:17:48:13 +0000] db-master docker[52114]: Container 10cf9ca30da7 created
12261,Linux,2025/05/09 15:03:17 gitlab-runner-01 systemd[1]: Stopped Apache - Message Queue.
12262,Other,2025-05-02T10:22:59.397404Z ldap-master NetworkManager[11771]: <info> (eth0): device state change: ip-config -> activated
12263,Database,postgres[20165]: LOG: checkpoint starting: xlog
12264,WebServer,2025-05-10 11:41:37 backup-server apache2[6914]: 192.168.45.153 - - [485152] 'GET /index.html HTTP/1.1' deferred 41729
12265,Cron,[30/Apr/2025:02:04:46 +0000] ad-controller-01 anacron[21476]: Job 'cron.daily' started
12266,System,"kernel: CPU2: Temperature above threshold, cpu clock throttled"
12267,System,kernel: Out of memory: Kill process 8802 (node) score 962 or sacrifice child
12268,System,2025-04-28 05:12:50 k8s-master-01 kernel: [UFW BLOCK] IN=eth0 OUT= MAC=b4:e9:cb:67:74:02 SRC=100.64.137.80 DST=192.168.94.202
12269,Container,[28/Apr/2025:15:06:01 +0000] k8s-worker-01 containerd[32829]: time='852408' level=info msg='Container exec started'
12270,System,2025-04-30T06:09:46.397404Z ldap-master kernel: Out of memory: Kill process 60113 (node) score 902 or sacrifice child
12271,Linux,May 26 15:57:01 k8s-worker-01 systemd[1]: Stopped Nginx - Application Container.
12272,WebServer,2025-04-30T06:53:04.398421Z gitlab-runner-01 nginx[21517]: 198.51.100.204.107 - - [995990] 'PUT /api/data HTTP/1.1' deferred 3378
12273,Linux,May 18 13:45:57 proxy-01 systemd[1]: Started PostgreSQL - Message Queue.
12274,System,[12/May/2025:11:47:16 +0000] web-prod-02 kernel: [979064] usb 4-5: new high-speed USB device number 2 using xhci_hcd
12275,System,kernel: [345927] usb 1-4: new high-speed USB device number 3 using xhci_hcd
12276,System,kernel: [725555] usb 3-8: new high-speed USB device number 2 using xhci_hcd
12277,Database,2025-05-18T09:36:05.398421Z k8s-worker-02 postgres[65350]: LOG: checkpoint starting: xlog
12278,Container,[22/May/2025:04:23:28 +0000] vpn-gateway docker[52676]: Container c35157c6278b created
12279,System,2025-05-16T10:17:30.398421Z k8s-master-01 kernel: Out of memory: Kill process 5377 (node) score 124 or sacrifice child
12280,Other,May 03 07:59:10 vpn-gateway dhclient[52141]: DHCPREQUEST on wlan0 to 203.0.113.212.106 port 67
12281,System,"kernel: CPU5: Temperature above threshold, cpu clock throttled"
12282,System,2025-04-26 07:22:23 app-server-01 kernel: Out of memory: Kill process 28865 (node) score 628 or sacrifice child
12283,Email,"[03/May/2025:15:10:18 +0000] file-server postfix/smtp[25610]: 19987C74C7: to=<administrator@example.com>, relay=mail.outlook.com, status=deferred"
12284,Cron,2025-05-22T05:56:33.398421Z loadbalancer anacron[30530]: Job 'cron.daily' started
12285,WebServer,nginx[31376]: 172.17.254.177 - - [704417] 'GET /index.html HTTP/1.1' sent 41701
12286,Linux,2025/04/28 19:03:37 db-slave-01 systemd[1]: Started Apache - Web Server.
12287,System,kernel: Out of memory: Kill process 12318 (java) score 408 or sacrifice child
12288,Linux,2025-05-22 20:46:34 loadbalancer systemd[1]: Stopped MySQL - Database Server.
12289,Linux,[25/May/2025:20:20:22 +0000] web-prod-01 systemd[1]: Started Nginx - Message Queue.
12290,Other,2025/05/12 06:05:32 app-server-01 dhclient[15857]: DHCPREQUEST on ens33 to 192.168.157.13 port 67
12291,Linux,2025-05-11 03:21:22 jenkins-master systemd[1]: Stopped Docker - Web Server.
12292,Container,2025-05-17 11:13:29 file-server docker[21861]: Container d96ec90beea6 started
12293,Container,docker[24438]: Container 63f3a29c09b5 started
12294,Cron,anacron[46804]: Job 'cron.weekly' started
12295,Database,2025/04/26 14:32:03 vpn-gateway postgres[20224]: LOG: checkpoint starting: checkpoint
12296,Container,2025-05-17 08:14:20 proxy-02 containerd[44493]: time='281353' level=info msg='Container stopped'
12297,Container,[25/May/2025:14:50:36 +0000] mail-server containerd[38027]: time='860746' level=info msg='Container stopped'
12298,Email,May 11 05:15:15 db-master dovecot[21363]: imap(support): Disconnected: shutdown in=7663 out=47504
12299,Database,postgres[23024]: LOG: checkpoint starting: time
12300,Email,"postfix/smtp[15917]: 11102548BE: to=<security@example.com>, relay=mail.gmail.com, status=bounced"
12301,System,2025-05-17 22:08:11 proxy-02 kernel: [UFW BLOCK] IN=ens33 OUT= MAC=19:79:f7:eb:77:36 SRC=172.17.117.21 DST=192.168.168.122
12302,Database,[02/May/2025:09:49:23 +0000] web-prod-02 postgres[1625]: LOG: checkpoint starting: checkpoint
12303,System,2025/05/02 04:57:27 proxy-01 kernel: Out of memory: Kill process 61068 (firefox) score 133 or sacrifice child
12304,Cron,May 13 03:11:44 app-server-01 CRON[52366]: (michael) CMD (/usr/bin/updatedb)
12305,System,"kernel: CPU0: Temperature above threshold, cpu clock throttled"
12306,System,kernel: Out of memory: Kill process 1931 (python) score 415 or sacrifice child
12307,Container,[01/May/2025:17:11:18 +0000] ad-controller-01 docker[31003]: Container eda701317501 removed
12308,Other,[11/May/2025:04:04:38 +0000] db-slave-01 dhclient[27699]: DHCPREQUEST on ens33 to 192.168.89.70 port 67
12309,Email,2025-05-18T14:55:19.399412Z ldap-master dovecot[8504]: imap(john): Disconnected: time in=9642 out=39454
12310,Email,"2025/05/16 11:00:37 gitlab-runner-01 postfix/smtp[31251]: 9A2E6F6A20: to=<zabbix@example.com>, relay=mail.yahoo.com, status=sent"
12311,Linux,[26/May/2025:14:41:28 +0000] db-master systemd[1]: Stopped MySQL - Web Server.
12312,Container,containerd[56745]: time='938784' level=info msg='Image pulled'
12313,System,May 18 03:43:12 proxy-02 kernel: [812238] usb 4-7: new high-speed USB device number 6 using xhci_hcd
12314,Database,mysql[1862]: InnoDB: Starting crash recovery
12315,Database,2025-05-09T14:06:51.399412Z file-server mysql[28378]: InnoDB: Buffer pool initialized
12316,Linux,2025/04/26 18:52:07 web-prod-01 systemd[1]: Started MySQL - Web Server.
12317,System,"kernel: CPU4: Temperature above threshold, cpu clock throttled"
12318,Cron,2025-05-18T21:41:33.399412Z k8s-master-01 anacron[22299]: Job 'cron.daily' started
12319,Database,May 03 05:57:47 gitlab-runner-01 mysql[15869]: InnoDB: Buffer pool initialized
12320,Cron,2025-04-29T14:14:32.399412Z proxy-02 CRON[14249]: (michael) CMD (php /var/www/cron.php)
12321,System,2025-05-19T07:28:28.399412Z web-prod-02 kernel: [654494] usb 1-1: new high-speed USB device number 6 using xhci_hcd
12322,Email,"2025-05-05 13:32:08 db-master postfix/smtp[43333]: C8A70BA2B3: to=<analyst@example.com>, relay=mail.yahoo.com, status=bounced"
12323,Container,2025-05-09T01:10:04.399412Z file-server docker[46127]: Container 74f134c18889 created
12324,Linux,systemd[1]: Stopped Apache - Database Server.
12325,System,[11/May/2025:03:49:32 +0000] monitoring-01 kernel: [214911] usb 4-5: new high-speed USB device number 5 using xhci_hcd
12326,System,2025-05-06T12:33:53.399412Z proxy-01 kernel: Out of memory: Kill process 21745 (python) score 632 or sacrifice child
12327,WebServer,apache2[59786]: 172.18.53.2 - - [620749] 'PUT /api/data HTTP/1.1' bounced 2023
12328,System,"[04/May/2025:02:34:29 +0000] web-prod-01 kernel: CPU5: Temperature above threshold, cpu clock throttled"
12329,Cron,2025-05-10 21:50:21 web-prod-01 anacron[65011]: Job 'cron.daily' started
12330,System,"kernel: CPU0: Temperature above threshold, cpu clock throttled"
12331,Container,[27/Apr/2025:21:47:18 +0000] backup-server docker[42501]: Container 4c8d57d21cd2 removed
12332,System,2025-05-17 05:14:06 app-server-01 kernel: Out of memory: Kill process 62528 (node) score 666 or sacrifice child
12333,Database,postgres[56231]: LOG: checkpoint starting: checkpoint
12334,Cron,anacron[7217]: Job 'cron.monthly' started
12335,System,May 08 02:33:37 auth-server kernel: [744529] usb 1-4: new high-speed USB device number 3 using xhci_hcd
12336,Email,dovecot[16493]: imap(nginx): Disconnected: xlog in=9984 out=37346
12337,Linux,May 20 17:18:46 backup-server systemd[1]: Stopped MySQL - Application Container.
12338,Other,2025/05/07 13:40:46 app-server-01 dhclient[45495]: DHCPREQUEST on wlan0 to 10.0.182.5 port 67
12339,System,[26/Apr/2025:17:24:43 +0000] web-prod-02 kernel: [UFW BLOCK] IN=wlan0 OUT= MAC=79:55:d3:43:fb:4b SRC=172.16.8.83 DST=172.17.166.253
12340,Cron,2025/05/02 23:59:03 db-slave-01 anacron[8695]: Job 'cron.daily' started
12341,System,"2025-05-08T18:44:58.400412Z file-server kernel: CPU0: Temperature above threshold, cpu clock throttled"
12342,WebServer,May 10 19:21:18 app-server-01 nginx[25469]: 172.18.45.163 - - [182329] 'DELETE /api/data HTTP/1.1' sent 29861
12343,Cron,CRON[12118]: (mysql) CMD (php /var/www/cron.php)
12344,System,kernel: [427407] usb 3-8: new high-speed USB device number 6 using xhci_hcd
12345,System,"2025/05/04 02:44:54 vpn-gateway kernel: CPU7: Temperature above threshold, cpu clock throttled"
12346,System,"2025/05/22 17:15:48 k8s-worker-02 kernel: CPU4: Temperature above threshold, cpu clock throttled"
12347,System,2025-04-30 19:44:49 k8s-worker-02 kernel: Out of memory: Kill process 6558 (java) score 504 or sacrifice child
12348,Linux,[14/May/2025:08:10:41 +0000] k8s-worker-02 systemd[1]: Started Docker - Database Server.
12349,System,2025/04/27 09:44:14 k8s-worker-02 kernel: [UFW BLOCK] IN=eth0 OUT= MAC=e8:fd:89:38:35:6d SRC=172.17.108.37 DST=172.17.121.12
12350,System,[14/May/2025:23:41:16 +0000] vpn-gateway kernel: Out of memory: Kill process 56335 (chrome) score 543 or sacrifice child
12351,Linux,2025-05-16T07:43:26.400412Z ldap-master systemd[1]: Started Docker - Database Server.
12352,Container,2025/04/30 00:41:50 app-server-01 docker[3552]: Container d5ce1512b46f stopped
12353,Database,postgres[59413]: LOG: checkpoint starting: checkpoint
12354,Database,mysql[59453]: InnoDB: Log file created
12355,Linux,2025/05/14 09:34:24 monitoring-01 systemd[1]: Stopped Docker - Application Container.
12356,System,2025-05-09 04:47:11 proxy-01 kernel: [UFW BLOCK] IN=ens33 OUT= MAC=89:1b:72:3e:35:23 SRC=100.64.97.12 DST=10.0.83.13
12357,Database,2025-05-08T18:23:38.401434Z monitoring-01 postgres[42148]: LOG: checkpoint starting: xlog
12358,Cron,May 23 13:22:02 web-prod-01 anacron[29771]: Job 'cron.monthly' started
12359,Container,2025/05/11 18:10:12 ldap-master containerd[57387]: time='740332' level=info msg='Container exec started'
12360,System,2025/05/11 20:33:23 k8s-worker-02 kernel: Out of memory: Kill process 50474 (chrome) score 600 or sacrifice child
12361,Linux,2025-04-26T08:46:37.401434Z proxy-02 systemd[1]: Stopped Apache - Message Queue.
12362,Container,containerd[54191]: time='969639' level=info msg='Container exec started'
12363,Cron,[28/Apr/2025:17:13:28 +0000] vpn-gateway CRON[52741]: (apache) CMD (/usr/bin/updatedb)
12364,System,2025-05-11 15:17:36 loadbalancer kernel: [UFW BLOCK] IN=eth1 OUT= MAC=e6:81:31:a5:60:88 SRC=172.18.81.129 DST=172.18.109.184
12365,Other,May 04 17:16:12 proxy-02 dhclient[11155]: DHCPREQUEST on eth0 to 2001:db8::2c port 67
12366,Other,dhclient[42225]: DHCPREQUEST on eth1 to 198.51.100.246.65 port 67
12367,WebServer,2025-05-02 01:08:34 gitlab-runner-01 apache2[31246]: 203.0.113.118.111 - - [662231] 'PUT /api/data HTTP/1.1' deferred 20581
12368,Linux,2025/05/18 08:14:21 ad-controller-01 systemd[1]: Stopped MySQL - Application Container.
12369,Container,[29/Apr/2025:19:58:56 +0000] mail-server docker[18653]: Container 7bd0c10a715f removed
12370,Email,dovecot[31779]: imap(system): Disconnected: time in=7434 out=41710
12371,Container,2025-05-20T11:03:52.401434Z db-slave-01 containerd[13248]: time='877834' level=info msg='Image pulled'
12372,Database,2025-05-03T23:50:05.401434Z k8s-master-01 mysql[30335]: InnoDB: Buffer pool initialized
12373,Email,2025-05-07T22:57:27.401434Z backup-server dovecot[27768]: imap(app_user): Disconnected: time in=1607 out=28016
12374,Cron,anacron[53894]: Job 'cron.monthly' started
12375,WebServer,2025/05/13 08:56:37 db-master nginx[1796]: 172.18.14.61 - - [745982] 'DELETE /index.html HTTP/1.1' deferred 81470
12376,System,"Apr 26 23:15:47 db-master kernel: CPU0: Temperature above threshold, cpu clock throttled"
12377,Linux,May 17 08:40:03 file-server systemd[1]: Stopped MySQL - Web Server.
12378,Database,May 16 17:41:09 web-prod-01 postgres[54374]: LOG: checkpoint starting: checkpoint
12379,Cron,[30/Apr/2025:00:16:55 +0000] proxy-02 CRON[26466]: (gitlab) CMD (/usr/bin/updatedb)
12380,Container,docker[24527]: Container 7d8e0a368185 stopped
12381,Database,[14/May/2025:02:51:04 +0000] ad-controller-01 postgres[58264]: LOG: checkpoint starting: time
12382,Linux,2025-05-05T06:55:52.401434Z app-server-01 systemd[1]: Stopped Apache - Database Server.
12383,Other,2025-05-16 14:57:46 ad-controller-01 dhclient[65203]: DHCPREQUEST on ens33 to 172.18.78.14 port 67
12384,Email,2025-05-24 08:23:42 vpn-gateway dovecot[6869]: imap(dbuser): Disconnected: xlog in=7504 out=318
12385,System,2025-04-30 18:19:10 vpn-gateway kernel: [UFW BLOCK] IN=eth0 OUT= MAC=fd:e4:6c:11:c4:12 SRC=10.0.85.138 DST=192.168.191.12
12386,Container,2025-05-23 03:02:46 ad-controller-01 docker[46098]: Container 9ebe65879e2e removed
12387,Database,Apr 27 13:11:03 proxy-01 mysql[60491]: InnoDB: Starting crash recovery
12388,Cron,Apr 25 23:26:55 monitoring-01 CRON[20373]: (deploy) CMD (/usr/local/bin/backup.sh)
12389,System,2025/05/01 20:26:41 jenkins-master kernel: [UFW BLOCK] IN=wlan0 OUT= MAC=d3:f3:68:3f:c5:ce SRC=192.168.240.209 DST=172.18.116.100
12390,Other,NetworkManager[52294]: <info> (wlan0): device state change: ip-config -> activated
12391,Cron,CRON[19487]: (analyst) CMD (/usr/local/bin/backup.sh)
12392,System,kernel: Out of memory: Kill process 50813 (java) score 425 or sacrifice child
12393,Other,May 15 18:49:37 k8s-worker-02 NetworkManager[50650]: <info> (wlan0): device state change: ip-config -> activated
12394,Database,2025/04/27 12:27:37 vpn-gateway mysql[35804]: InnoDB: Log file created
12395,System,2025-05-14 04:15:25 jenkins-master kernel: Out of memory: Kill process 14813 (python) score 809 or sacrifice child
12396,Other,Apr 28 14:01:53 proxy-02 NetworkManager[28294]: <info> (ens33): device state change: ip-config -> activated
